ID,Stance,Phase,Head,Chest,Knee,Heel,X0,Y0,Z0,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,X30,Y30,Z30,X31,Y31,Z31,X32,Y32,Z32
1,wide,top,1,1,1,1,0.41824954748153687,0.16283264756202698,-0.25476890802383423,0.42431044578552246,0.14513739943504333,-0.2373000830411911,0.42686599493026733,0.1454431712627411,-0.23732474446296692,0.42984700202941895,0.1453237533569336,-0.23737239837646484,0.41332268714904785,0.14325633645057678,-0.23695985972881317,0.40945807099342346,0.14226001501083374,-0.23696191608905792,0.4063795208930969,0.1414843499660492,-0.23689410090446472,0.4347809851169586,0.14961972832679749,-0.11113093048334122,0.4016953408718109,0.1465773582458496,-0.10981271415948868,0.4242733418941498,0.17894136905670166,-0.20637059211730957,0.41146320104599,0.17909935116767883,-0.20620007812976837,0.46383118629455566,0.23861151933670044,-0.023722346872091293,0.3735605478286743,0.23593416810035706,-0.028404448181390762,0.5009438991546631,0.29711300134658813,-0.15861289203166962,0.34744033217430115,0.2924482226371765,-0.1551375389099121,0.5297088623046875,0.23606371879577637,-0.4170367121696472,0.31659018993377686,0.23301658034324646,-0.42598333954811096,0.5347546935081482,0.22152473032474518,-0.4673132002353668,0.30470865964889526,0.21482905745506287,-0.4754883646965027,0.5290849804878235,0.211608424782753,-0.47280511260032654,0.30903124809265137,0.20364080369472504,-0.4870402216911316,0.5255864262580872,0.21702632308006287,-0.4264658987522125,0.31383466720581055,0.2084036022424698,-0.43776360154151917,0.44564610719680786,0.4836474657058716,-0.007588972337543964,0.39092883467674255,0.48686471581459045,0.007597965653985739,0.47614437341690063,0.6526220440864563,-0.10902005434036255,0.3664552867412567,0.664189338684082,-0.060102611780166626,0.49477440118789673,0.8433406352996826,-0.02757200226187706,0.3549584150314331,0.8493756651878357,0.049756668508052826,0.4879433512687683,0.8736146092414856,-0.027821028605103493,0.3636687099933624,0.8794556260108948,0.05268605798482895,0.5074726343154907,0.9030743837356567,-0.16231052577495575,0.3318318724632263,0.9083560705184937,-0.06770748645067215
1,wide,top,1,1,1,1,0.4182319641113281,0.16292986273765564,-0.22292029857635498,0.4241867661476135,0.1452106535434723,-0.20402733981609344,0.4268620014190674,0.14545759558677673,-0.20405009388923645,0.42976826429367065,0.14533750712871552,-0.20408256351947784,0.41326841711997986,0.14353540539741516,-0.20290179550647736,0.40945547819137573,0.14253847301006317,-0.20289523899555206,0.406379371881485,0.14179731905460358,-0.2028212994337082,0.4347847104072571,0.14974236488342285,-0.08318659663200378,0.4015727937221527,0.14726772904396057,-0.07857967168092728,0.4243019223213196,0.1791544109582901,-0.17786185443401337,0.4114517569541931,0.17903301119804382,-0.17661111056804657,0.46450668573379517,0.2391989827156067,-0.01238274946808815,0.37348753213882446,0.23599709570407867,-0.008243834599852562,0.5009452700614929,0.3003220856189728,-0.15254738926887512,0.34696000814437866,0.2970791161060333,-0.128712996840477,0.5295074582099915,0.2351614236831665,-0.40633663535118103,0.31649982929229736,0.2330695241689682,-0.39433836936950684,0.5346299409866333,0.2214626520872116,-0.4589915871620178,0.3052557110786438,0.21539025008678436,-0.4465067982673645,0.5287795066833496,0.21159984171390533,-0.4613414406776428,0.30952534079551697,0.2042589783668518,-0.4546823501586914,0.5252196192741394,0.21695944666862488,-0.4150869846343994,0.31390219926834106,0.2095998376607895,-0.40543657541275024,0.4458136558532715,0.48447829484939575,-0.00752642098814249,0.3909297287464142,0.48770982027053833,0.007536384277045727,0.47769227623939514,0.6532831192016602,-0.09847922623157501,0.3661830425262451,0.6628157496452332,-0.09237522631883621,0.4948803782463074,0.8428959250450134,0.007133467588573694,0.35562223196029663,0.8486402630805969,0.03218061476945877,0.4894196391105652,0.8728098273277283,0.009433800354599953,0.36462628841400146,0.8774333596229553,0.03680893033742905,0.5070188045501709,0.903587281703949,-0.1263071894645691,0.3317614495754242,0.9090321660041809,-0.08789841085672379
1,wide,top,1,1,1,1,0.418024480342865,0.16660332679748535,-0.2168489247560501,0.42386770248413086,0.1490667313337326,-0.19837479293346405,0.426791250705719,0.14906571805477142,-0.19839560985565186,0.4295981824398041,0.148855522274971,-0.19842667877674103,0.41298365592956543,0.14771750569343567,-0.19710880517959595,0.4093168377876282,0.14678311347961426,-0.1971043050289154,0.40625709295272827,0.14613254368305206,-0.19702698290348053,0.4348246455192566,0.1529255211353302,-0.07798069715499878,0.4013226628303528,0.15130379796028137,-0.0725855901837349,0.4242960810661316,0.18367928266525269,-0.17175494134426117,0.4112849235534668,0.182452991604805,-0.17021691799163818,0.4646682143211365,0.24130350351333618,-0.0076638152822852135,0.37327390909194946,0.23920178413391113,-0.0029204802121967077,0.5008337497711182,0.30246907472610474,-0.15006516873836517,0.3456990420818329,0.30061089992523193,-0.12442091852426529,0.5285947918891907,0.23516394197940826,-0.40753835439682007,0.3162779211997986,0.23523828387260437,-0.38973358273506165,0.5346204042434692,0.22203652560710907,-0.46014484763145447,0.30529001355171204,0.21745948493480682,-0.44168248772621155,0.5287135243415833,0.21283206343650818,-0.4633485674858093,0.309560090303421,0.20699693262577057,-0.44982045888900757,0.524809718132019,0.21801161766052246,-0.41671222448349,0.31389307975769043,0.2133471816778183,-0.40077829360961914,0.4459066390991211,0.48560887575149536,-0.007401673588901758,0.39092063903808594,0.48851045966148376,0.00741625064983964,0.48005175590515137,0.6532766222953796,-0.1197676882147789,0.3647145628929138,0.6626131534576416,-0.10156317055225372,0.49499502778053284,0.8424662947654724,-0.011724373325705528,0.35564932227134705,0.8480886816978455,0.01644202135503292,0.48996472358703613,0.8722429871559143,-0.007678194437175989,0.36482182145118713,0.8765077590942383,0.02037530019879341,0.5069109201431274,0.9041547179222107,-0.14856168627738953,0.33143872022628784,0.9096344113349915,-0.10474486649036407
1,wide,top,1,1,1,1,0.41795024275779724,0.1683206409215927,-0.21794864535331726,0.4236777722835541,0.15081588923931122,-0.19961044192314148,0.4267454743385315,0.15065957605838776,-0.19963034987449646,0.42949312925338745,0.15037265419960022,-0.19966450333595276,0.4128495156764984,0.14971591532230377,-0.19810116291046143,0.4092693328857422,0.14882346987724304,-0.19809433817863464,0.406218945980072,0.14828363060951233,-0.19801458716392517,0.43484291434288025,0.15441948175430298,-0.07930997759103775,0.4012329578399658,0.15343870222568512,-0.0727015882730484,0.4242984652519226,0.18552467226982117,-0.17282871901988983,0.4112547039985657,0.18388226628303528,-0.1709475815296173,0.4649956226348877,0.24252614378929138,-0.007704640738666058,0.37326452136039734,0.24096480011940002,-0.0021238387562334538,0.5008232593536377,0.30402645468711853,-0.14942212402820587,0.3452875018119812,0.3033950626850128,-0.12233629077672958,0.5284370183944702,0.23516595363616943,-0.40689411759376526,0.3162292242050171,0.23666702210903168,-0.38819047808647156,0.5346255302429199,0.22219517827033997,-0.4601778984069824,0.3053225874900818,0.2188747227191925,-0.4403432309627533,0.5286370515823364,0.2131245732307434,-0.463165283203125,0.30960097908973694,0.2086530476808548,-0.4488683342933655,0.5245594382286072,0.21830759942531586,-0.4160701334476471,0.31389525532722473,0.21542811393737793,-0.39947599172592163,0.4459780752658844,0.4867553412914276,-0.007338828407227993,0.3908919095993042,0.48951175808906555,0.007356924470514059,0.48148003220558167,0.6533352136611938,-0.12255518138408661,0.36382776498794556,0.6626201868057251,-0.10571936517953873,0.49511605501174927,0.8418372273445129,-0.013058746233582497,0.35571321845054626,0.8479617834091187,0.013129739090800285,0.49034151434898376,0.8715366721153259,-0.011159945279359818,0.3651033937931061,0.8759801983833313,0.01714887097477913,0.5067229866981506,0.9043347835540771,-0.14878877997398376,0.33130478858947754,0.9099183678627014,-0.10798804461956024
1,wide,top,1,1,1,1,0.4179507791996002,0.17234879732131958,-0.22509832680225372,0.42369380593299866,0.15496951341629028,-0.2071409970521927,0.426776260137558,0.15490247309207916,-0.2071651667356491,0.4295176565647125,0.15470466017723083,-0.20720477402210236,0.4128495752811432,0.1538640260696411,-0.2060580998659134,0.40927013754844666,0.1529848575592041,-0.2060529738664627,0.40622663497924805,0.15235751867294312,-0.20597700774669647,0.43498197197914124,0.15871040523052216,-0.08421771973371506,0.4011989235877991,0.15728966891765594,-0.08003736287355423,0.4244217276573181,0.18934421241283417,-0.17837779223918915,0.41125741600990295,0.18762899935245514,-0.17734256386756897,0.46517008543014526,0.24657155573368073,-0.012086371891200542,0.37322983145713806,0.2483597844839096,-0.005901780445128679,0.5008419156074524,0.3062601685523987,-0.1575692594051361,0.34524083137512207,0.3073447644710541,-0.12327206134796143,0.528380811214447,0.23859469592571259,-0.42074257135391235,0.3162561058998108,0.24161161482334137,-0.39274710416793823,0.5346241593360901,0.22685202956199646,-0.47511062026023865,0.3056768774986267,0.22424793243408203,-0.44106850028038025,0.5287587642669678,0.21901622414588928,-0.47742003202438354,0.3097660541534424,0.213705375790596,-0.45324307680130005,0.524662971496582,0.2236558347940445,-0.43008971214294434,0.31392762064933777,0.22023020684719086,-0.40443024039268494,0.4460887908935547,0.48909738659858704,-0.007013691123574972,0.3908873498439789,0.49242761731147766,0.007030172739177942,0.4834522306919098,0.6529126763343811,-0.1623051017522812,0.36138060688972473,0.6626774072647095,-0.12311611324548721,0.49511751532554626,0.8409295082092285,-0.0586286261677742,0.3557979464530945,0.847660481929779,-1.8917320630862378e-05,0.49038776755332947,0.8703919053077698,-0.05647612735629082,0.3655955195426941,0.8757619261741638,0.004472626838833094,0.5064525008201599,0.9046974778175354,-0.19902293384075165,0.33097726106643677,0.9099404811859131,-0.12206675112247467
1,wide,top,1,1,1,1,0.41783300042152405,0.18095643818378448,-0.222164124250412,0.4236661493778229,0.16431087255477905,-0.20354029536247253,0.4267740845680237,0.16460849344730377,-0.2035539150238037,0.42948994040489197,0.16500328481197357,-0.2035893201828003,0.41285061836242676,0.1624251902103424,-0.2020227611064911,0.4092821478843689,0.1617182046175003,-0.2020222395658493,0.4062574505805969,0.1612348109483719,-0.20195162296295166,0.43499135971069336,0.16901740431785583,-0.08280669897794724,0.4012477993965149,0.16575711965560913,-0.07558561861515045,0.4243179261684418,0.19969439506530762,-0.17685814201831818,0.41112151741981506,0.19796109199523926,-0.1748504936695099,0.4652148187160492,0.25729280710220337,-0.009476006031036377,0.37322038412094116,0.25789955258369446,-0.0061783697456121445,0.500609815120697,0.31190773844718933,-0.14965029060840607,0.3454531729221344,0.31488677859306335,-0.12902818620204926,0.5286917090415955,0.24743324518203735,-0.407784640789032,0.31589704751968384,0.2508828341960907,-0.39754796028137207,0.5353426337242126,0.23770669102668762,-0.46060910820961,0.30568355321884155,0.23492400348186493,-0.4475310444831848,0.530181348323822,0.23026245832443237,-0.4652229845523834,0.30973219871520996,0.22478656470775604,-0.457827091217041,0.5259412527084351,0.23347443342208862,-0.4180477261543274,0.313719779253006,0.23021958768367767,-0.4090360105037689,0.44608941674232483,0.4944414794445038,-0.006316938903182745,0.39088550209999084,0.4988119304180145,0.006333654280751944,0.4852141737937927,0.6547396779060364,-0.1779717057943344,0.3562667965888977,0.6659476161003113,-0.13178907334804535,0.49522295594215393,0.8409367799758911,-0.07577388733625412,0.3557974398136139,0.8478177189826965,-0.0030222360510379076,0.490363210439682,0.8704107403755188,-0.07376772165298462,0.3659358024597168,0.8758736252784729,0.0022438764572143555,0.5064534544944763,0.9057978987693787,-0.21644099056720734,0.33051276206970215,0.9102716445922852,-0.12143256515264511
1,wide,top,1,1,1,1,0.4175686836242676,0.1927509754896164,-0.22502930462360382,0.4235878586769104,0.17676366865634918,-0.2066391259431839,0.42676860094070435,0.17720165848731995,-0.20664963126182556,0.42948275804519653,0.17756101489067078,-0.20668108761310577,0.41273778676986694,0.17463240027427673,-0.2045939713716507,0.4092103838920593,0.17394611239433289,-0.20460614562034607,0.4061775207519531,0.17369487881660461,-0.20453786849975586,0.43506327271461487,0.18186764419078827,-0.08374840766191483,0.40125909447669983,0.17841510474681854,-0.07781438529491425,0.42413848638534546,0.21165286004543304,-0.17993876338005066,0.4108272194862366,0.2110530436038971,-0.17782510817050934,0.46523943543434143,0.26989999413490295,-0.022470582276582718,0.3732742965221405,0.27286964654922485,-0.00833424087613821,0.5011066198348999,0.3185383081436157,-0.18151088058948517,0.345763236284256,0.3232417702674866,-0.13167661428451538,0.5289034247398376,0.2612864673137665,-0.45462340116500854,0.31554561853408813,0.2668309807777405,-0.3971664309501648,0.5353381633758545,0.25034356117248535,-0.5087360143661499,0.30555790662765503,0.24847808480262756,-0.4476986825466156,0.5301541090011597,0.242164745926857,-0.5115014910697937,0.3092554807662964,0.23898302018642426,-0.4568672776222229,0.5259297490119934,0.2458600103855133,-0.46403712034225464,0.31306055188179016,0.24409137666225433,-0.40873828530311584,0.44611868262290955,0.5029500126838684,-0.006907602306455374,0.3907482624053955,0.506585419178009,0.006907973438501358,0.48722466826438904,0.6564253568649292,-0.21184799075126648,0.3520506024360657,0.6693442463874817,-0.16332927346229553,0.4952477812767029,0.8408069014549255,-0.08935108780860901,0.3556298613548279,0.8478196263313293,-0.020588409155607224,0.4903199076652527,0.8697472214698792,-0.08506457507610321,0.3659217655658722,0.8757424354553223,-0.013674264773726463,0.5063726902008057,0.9062538146972656,-0.22902639210224152,0.33047372102737427,0.9102930426597595,-0.13788533210754395
1,wide,top,1,1,1,1,0.41757041215896606,0.20554597675800323,-0.2469032108783722,0.4235805869102478,0.1890982985496521,-0.2288353145122528,0.426766961812973,0.1893789917230606,-0.22882840037345886,0.4294672906398773,0.18956992030143738,-0.22886471450328827,0.41274723410606384,0.1880875676870346,-0.22642600536346436,0.40922990441322327,0.18787513673305511,-0.22646021842956543,0.406231164932251,0.1879035383462906,-0.22639162838459015,0.4350653290748596,0.193998321890831,-0.11080940812826157,0.4014523923397064,0.19213004410266876,-0.0993194729089737,0.4241413474082947,0.2241361141204834,-0.202978253364563,0.41084885597229004,0.22462046146392822,-0.19964291155338287,0.46530836820602417,0.2828175723552704,-0.04202944412827492,0.37332090735435486,0.2835448384284973,-0.027127405628561974,0.5012847185134888,0.336791455745697,-0.19821295142173767,0.34532612562179565,0.3358360230922699,-0.15178069472312927,0.5290476679801941,0.28048452734947205,-0.4713490605354309,0.31360241770744324,0.2768760919570923,-0.4127179980278015,0.5357779264450073,0.26701703667640686,-0.526007354259491,0.30445078015327454,0.26142293214797974,-0.46328505873680115,0.530327320098877,0.2570187449455261,-0.5278647541999817,0.3086150884628296,0.2516547739505768,-0.47150665521621704,0.5260403156280518,0.26111721992492676,-0.4802528917789459,0.3122135102748871,0.2562742531299591,-0.42410650849342346,0.44635719060897827,0.5101889371871948,-0.007299388758838177,0.3907414674758911,0.5123974680900574,0.007286884821951389,0.4885600209236145,0.6600303053855896,-0.23960602283477783,0.3492564857006073,0.6709361672401428,-0.19262847304344177,0.49528613686561584,0.8408405780792236,-0.10812234878540039,0.3555128276348114,0.8478106260299683,-0.049358464777469635,0.4902711510658264,0.8694329261779785,-0.10281316190958023,0.36593642830848694,0.875091016292572,-0.04231446236371994,0.5063703060150146,0.9072526097297668,-0.24669678509235382,0.3302944004535675,0.9102993607521057,-0.16646449267864227
1,wide,top,1,1,1,1,0.41757020354270935,0.22853796184062958,-0.25895532965660095,0.4235791563987732,0.21176229417324066,-0.24032755196094513,0.42676258087158203,0.2122463583946228,-0.24031242728233337,0.429440975189209,0.2125377207994461,-0.24034567177295685,0.41273075342178345,0.20996572077274323,-0.23788407444953918,0.4092220366001129,0.20950669050216675,-0.23792798817157745,0.40622133016586304,0.20930835604667664,-0.23783838748931885,0.4350639283657074,0.2168034017086029,-0.11883673816919327,0.4015064835548401,0.2133023738861084,-0.10541568696498871,0.42413005232810974,0.2464350014925003,-0.2131575047969818,0.4108489155769348,0.24681544303894043,-0.2093382328748703,0.4652862548828125,0.2975236773490906,-0.05121158808469772,0.3734342157840729,0.29885560274124146,-0.03791068494319916,0.5017286539077759,0.345540314912796,-0.24652943015098572,0.3452591001987457,0.34785619378089905,-0.2023198902606964,0.5290540456771851,0.29741159081459045,-0.544479489326477,0.3136654198169708,0.29314327239990234,-0.4928818643093109,0.5358038544654846,0.2836117148399353,-0.6014949679374695,0.3039802312850952,0.27454960346221924,-0.546056866645813,0.5303268432617188,0.27493298053741455,-0.5998507142066956,0.3081192672252655,0.26484552025794983,-0.5524715185165405,0.5260521173477173,0.2797184884548187,-0.5524410605430603,0.3119475543498993,0.26993638277053833,-0.5041886568069458,0.4466698169708252,0.5206239223480225,-0.007316579110920429,0.390585720539093,0.5204653143882751,0.007295302115380764,0.4890192449092865,0.6620520949363708,-0.2713051438331604,0.3466424345970154,0.671593964099884,-0.2352907359600067,0.49533209204673767,0.8408762812614441,-0.15106730163097382,0.35515815019607544,0.8479164242744446,-0.10213341563940048,0.4900680184364319,0.8694331049919128,-0.14673349261283875,0.3659282624721527,0.875111997127533,-0.09602544456720352,0.5063823461532593,0.9074532985687256,-0.288968026638031,0.3298819661140442,0.9103520512580872,-0.21996989846229553
1,wide,top,1,1,1,1,0.41753697395324707,0.22817108035087585,-0.2691674828529358,0.42355284094810486,0.2112794816493988,-0.2509702146053314,0.42675524950027466,0.21154965460300446,-0.25096309185028076,0.42943787574768066,0.21165603399276733,-0.25101321935653687,0.412705659866333,0.20980021357536316,-0.2492779791355133,0.4092136323451996,0.20926903188228607,-0.24932007491588593,0.40620532631874084,0.20901216566562653,-0.24924178421497345,0.4350825846195221,0.21565032005310059,-0.12999363243579865,0.4015052318572998,0.21325978636741638,-0.12072782218456268,0.42412081360816956,0.24578693509101868,-0.2235073298215866,0.4108198285102844,0.24617008864879608,-0.22090525925159454,0.46528592705726624,0.29948776960372925,-0.05633489042520523,0.3731674551963806,0.30137181282043457,-0.04962805658578873,0.5023301839828491,0.35401293635368347,-0.2250007838010788,0.34325575828552246,0.35083216428756714,-0.19994233548641205,0.529107928276062,0.3002009391784668,-0.5035666823387146,0.3133743703365326,0.29120516777038574,-0.47924718260765076,0.535833477973938,0.28471943736076355,-0.5588570237159729,0.3039446473121643,0.276724636554718,-0.5319410562515259,0.5303835272789001,0.2753206789493561,-0.558413565158844,0.3080308139324188,0.26855430006980896,-0.5381885766983032,0.526114284992218,0.28011423349380493,-0.5116720199584961,0.3117336928844452,0.2728719711303711,-0.4901520609855652,0.44677066802978516,0.5220196843147278,-0.006658719386905432,0.39050424098968506,0.5216473340988159,0.0066234273836016655,0.489306777715683,0.6616939306259155,-0.27111655473709106,0.3467786908149719,0.6715987324714661,-0.23255610466003418,0.49527502059936523,0.8408817052841187,-0.13835488259792328,0.3549076318740845,0.8482335209846497,-0.0936063900589943,0.489318311214447,0.8694361448287964,-0.1328762173652649,0.3658577799797058,0.8751270771026611,-0.08712903410196304,0.5063751935958862,0.9077802300453186,-0.2739112973213196,0.32970407605171204,0.9106200337409973,-0.21214377880096436
